time,timestamp,frontend_shippingservice,frontend_cartservice,checkoutservice_productcatalogservice,checkoutservice_paymentservice,frontend_checkoutservice,recommendationservice_productcatalogservice,frontend_currencyservice,checkoutservice_shippingservice,frontend_productcatalogservice,checkoutservice_emailservice,frontend_adservice,frontend_recommendationservice,checkoutservice_currencyservice,checkoutservice_cartservice
2023-09-23 19:56:24.907380948 +0000 UTC m=+66301.875455207,1695498984,100.0,100.0,100.0,,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0
2023-09-23 19:57:24.617433276 +0000 UTC m=+66361.585507514,1695499044,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 19:58:25.379984151 +0000 UTC m=+66422.348058417,1695499105,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 19:59:24.832585588 +0000 UTC m=+66481.800659836,1695499164,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 20:00:24.617462471 +0000 UTC m=+66541.585536736,1695499224,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 20:01:24.816632824 +0000 UTC m=+66601.784707070,1695499284,100.0,100.0,100.0,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 20:02:24.722189845 +0000 UTC m=+66661.690264082,1695499344,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 20:03:25.142312183 +0000 UTC m=+66722.110386422,1695499405,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 20:04:24.85271689 +0000 UTC m=+66781.820791165,1695499464,100.0,100.0,100.0,,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,
2023-09-23 20:05:25.124072684 +0000 UTC m=+66842.092146950,1695499525,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 20:06:24.780032906 +0000 UTC m=+66901.748107144,1695499584,100.0,100.0,100.0,,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0
2023-09-23 20:07:24.507955469 +0000 UTC m=+66961.476029717,1695499644,100.0,100.0,,,,100.0,100.0,,100.0,,100.0,100.0,,
2023-09-23 20:08:25.18117246 +0000 UTC m=+67022.149246699,1695499705,100.0,100.0,100.0,,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0
